popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,305920,0,0.384,0.448,5,-7.397,1,0.043,0.9,0.0561,0.114,0.27,135.128,4,rock
0,270773,0,0.634,0.63,1,-8.277,0,0.031,0.447,0.0374,0.169,0.489,118.642,4,rock
1,213066,0,0.631,0.932,5,-4.142,1,0.0354,0.0429,0.137,0.0918,0.971,122.431,4,rock
0,265173,0,0.784,0.879,1,-3.862,0,0.0308,0.39,0.000848,0.0426,0.893,100.622,4,rock
0,208980,0,0.707,0.745,7,-7.291,1,0.0321,0.0226,0.264,0.102,0.515,125.018,4,rock
0,374240,0,0.592,0.909,6,-5.887,0,0.051,0.0149,0.177,0.0571,0.479,116.433,4,rock
80,182360,0,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3,rock
83,192789,0,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5,rock
58,233471,0,0.464,0.391,6,-9.884,1,0.0384,0.755,9.64E-05,0.105,0.418,106.887,4,rock
84,391376,0,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,rock
75,216720,0,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,4,rock
81,190946,0,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4,rock
77,219801,0,0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,4,rock
1,244804,0,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
2,244804,0,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
0,244804,0,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
85,255493,0,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,rock
5,244804,0,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
4,244804,0,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
0,239293,0,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,rock
0,239293,0,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,rock
0,239293,0,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,rock
1,211573,0,0.623,0.961,4,-2.616,0,0.0869,0.102,0.000171,0.264,0.668,149.963,4,rock
2,223973,0,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,rock
2,230933,0,0.5,0.887,7,-3.74,1,0.0726,0.00467,0,0.114,0.631,162.003,4,rock
2,239293,0,0.529,0.903,2,-4.396,0,0.0483,3.31E-05,0.182,0.259,0.746,129.986,4,rock
2,230933,0,0.5,0.887,7,-3.74,1,0.0726,0.00467,0,0.114,0.631,162.003,4,rock
0,186826,0,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32E-06,0.537,0.566,151.988,4,rock
0,221013,0,0.668,0.522,4,-7.42,1,0.0311,0.696,0,0.609,0.718,107.979,4,rock
5,220413,0,0.441,0.976,8,-3.09,0,0.147,0.000335,0.0475,0.298,0.248,130.411,4,rock
1,204466,0,0.499,0.223,9,-15.253,1,0.0338,0.912,0,0.0962,0.304,129.291,5,rock
2,171066,0,0.442,0.9,0,-5.032,1,0.0529,0.0109,0,0.395,0.609,148.62,4,rock
0,221013,0,0.668,0.522,4,-7.42,1,0.0311,0.696,0,0.609,0.718,107.979,4,rock
1,223973,0,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,rock
2,223973,0,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,rock
2,204760,0,0.458,0.897,10,-5.006,0,0.0674,0.005,0,0.103,0.602,154.834,4,rock
0,223973,0,0.344,0.931,1,-3.759,1,0.0783,0.00104,0,0.0903,0.251,148.104,4,rock
0,221013,0,0.668,0.522,4,-7.42,1,0.0311,0.696,0,0.609,0.718,107.979,4,rock
0,219720,0,0.619,0.696,7,-6.263,0,0.0315,1.93E-05,0.00555,0.38,0.727,125.984,4,rock
0,219720,0,0.619,0.696,7,-6.263,0,0.0315,1.93E-05,0.00555,0.38,0.727,125.984,4,rock
0,219720,0,0.619,0.696,7,-6.263,0,0.0315,1.93E-05,0.00555,0.38,0.727,125.984,4,rock
0,186826,0,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32E-06,0.537,0.566,151.988,4,rock
1,200946,0,0.508,0.981,10,-3.23,0,0.0779,8.22E-05,0.000449,0.0555,0.746,138.011,4,rock
2,308560,0,0.265,0.818,7,-3.553,1,0.0393,0.0774,0.024,0.323,0.251,150.332,4,rock
2,377746,0,0.636,0.67,9,-10.958,1,0.257,0.582,0,0.0453,0.572,115.577,4,rock
0,245106,0,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,rock
0,245106,0,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,rock
0,262586,0,0.532,0.872,0,-3.869,1,0.0636,0.00223,0,0.283,0.299,127.959,4,rock
0,262586,0,0.532,0.872,0,-3.869,1,0.0636,0.00223,0,0.283,0.299,127.959,4,rock
0,245106,0,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,rock
0,436413,0,0.666,0.935,0,-4.563,1,0.0445,0.00285,0.781,0.352,0.69,118.999,4,rock
0,245106,0,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,rock
0,245106,0,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,rock
4,165213,0,0.329,0.282,7,-10.863,1,0.0294,0.71,0.00265,0.158,0.393,112.944,4,rock
0,245106,0,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,rock
0,378146,0,0.703,0.668,9,-9.237,1,0.22,0.516,0,0.0588,0.561,116.039,4,rock
76,230613,0,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,3,rock
83,299960,0,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,rock
55,190122,0,0.561,0.526,6,-10.005,0,0.0258,0.774,0.00605,0.103,0.463,89.996,4,rock
73,238360,0,0.508,0.889,7,-2.755,0,0.0862,0.0495,0,0.0984,0.332,135.014,4,rock
89,202245,0,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,4,rock
76,232146,0,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,rock
77,213706,0,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,rock
76,180690,0,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16E-05,0.105,0.39,75.012,4,rock
75,216133,0,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97E-06,0.0579,0.545,62.507,4,rock
67,209693,0,0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,4,rock
81,228146,1,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5,rock
86,253920,0,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,rock
85,237146,0,0.448,0.665,9,-4.203,1,0.026,0.06,2.55E-05,0.0828,0.304,172.004,4,rock
82,204280,0,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4,rock
76,169010,0,0.682,0.72,11,-8.173,0,0.0381,0.326,0,0.148,0.673,117.003,4,rock
56,313163,0,0.534,0.863,0,-4.616,1,0.0357,0.0152,0.0167,0.144,0.374,98.006,4,rock
83,199080,0,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4,rock
79,122066,0,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,4,rock
82,216053,0,0.508,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.131,4,rock
0,168552,1,0.423,0.721,0,-8.07,1,0.165,0.00792,0,0.38,0.382,161.926,4,rock
72,257368,1,0.664,0.692,1,-4.128,0,0.127,0.237,0,0.0798,0.233,154.924,4,rock
84,208400,0,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,rock
0,212866,0,0.449,0.411,4,-9.189,1,0.0329,0.742,0.101,0.112,0.109,149.911,4,rock
0,183406,0,0.629,0.755,5,-4.703,0,0.206,0.0799,0,0.141,0.78,110.016,4,rock
1,137476,0,0.766,0.83,9,-3.335,1,0.1,0.0146,0,0.035,0.756,121.948,4,rock
75,168259,0,0.682,0.72,11,-8.176,0,0.0382,0.321,0,0.205,0.649,116.988,4,rock
2,212866,0,0.449,0.411,4,-9.189,1,0.0329,0.742,0.101,0.112,0.109,149.911,4,rock
0,183406,0,0.629,0.755,5,-4.703,0,0.206,0.0799,0,0.141,0.78,110.016,4,rock
0,197957,0,0.635,0.812,8,-4.724,1,0.0362,0.0576,0,0.135,0.486,137.976,4,rock
0,212240,0,0.664,0.794,5,-5.503,0,0.038,0.0132,0.0137,0.12,0.933,143.013,4,rock
0,187363,0,0.624,0.908,10,-3.215,1,0.0992,0.408,0,0.139,0.659,105.048,4,rock
3,174026,0,0.703,0.225,4,-11.366,0,0.0511,0.731,4.59E-06,0.102,0.399,143.248,3,rock
0,209933,0,0.47,0.439,8,-8.892,1,0.0322,0.741,1.64E-05,0.0707,0.287,108.037,4,rock
0,193826,0,0.56,0.394,2,-9.129,1,0.0307,0.365,0,0.213,0.382,122.878,4,rock
0,205573,0,0.581,0.429,1,-10.007,1,0.0326,0.18,0.00106,0.128,0.504,123.802,4,rock
1,213333,0,0.454,0.805,7,-4.947,1,0.0313,0.0229,0,0.358,0.591,91.251,4,rock
3,290280,0,0.568,0.808,1,-7.042,0,0.0378,0.0327,1.08E-05,0.218,0.849,151.12,4,rock
1,250626,0,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,rock
1,223146,0,0.532,0.964,0,-2.559,0,0.0519,0.0477,0,0.359,0.804,122.778,4,rock
1,316520,0,0.529,0.982,9,-2.129,1,0.0368,0.0206,0,0.0807,0.792,118.668,4,rock
0,250626,0,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,rock
1,173600,0,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock
0,173600,0,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock
0,173600,0,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock
0,160626,0,0.3,0.21,0,-13.589,1,0.031,0.964,0.00323,0.124,0.18,86.038,4,rock
2,250626,0,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,rock
3,223146,0,0.532,0.964,0,-2.559,0,0.0519,0.0477,0,0.359,0.804,122.778,4,rock
0,173600,0,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock
2,191506,0,0.615,0.752,0,-8.91,1,0.391,0.0397,1.37E-06,0.0479,0.66,133.977,4,rock
1,225400,0,0.812,0.816,5,-5.699,1,0.0569,0.21,0.0472,0.0961,0.778,105.936,4,rock
75,221426,0,0.584,0.911,5,-3.515,0,0.09,0.0119,0,0.119,0.606,92.502,4,rock
74,228979,0,0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,4,rock
77,334743,0,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,rock
74,237586,0,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13E-05,0.0796,0.263,134.938,4,rock
83,301920,0,0.502,0.912,1,-4.556,1,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,4,rock
52,340244,0,0.39,0.505,9,-8.671,1,0.0381,0.421,0,0.0918,0.28,113.706,4,rock
67,230493,1,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87E-06,0.0795,0.88,84.858,4,rock
75,171040,0,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock
75,245466,0,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,4,rock
0,182681,0,0.744,0.744,7,-4.334,1,0.142,0.247,0,0.116,0.662,104.007,4,rock
76,187888,0,0.576,0.679,0,-7.237,1,0.034,0.0311,0,0.323,0.213,121.005,4,rock
77,204013,0,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,4,rock
2,357936,0,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,4,rock
9,196213,0,0.601,0.703,7,-6.24,1,0.0379,0.175,8.40E-05,0.571,0.673,106.164,4,rock
0,357936,0,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,4,rock
1,216760,0,0.68,0.711,9,-6.371,1,0.0414,0.0918,0,0.241,0.571,127.436,4,rock
0,197957,0,0.635,0.812,8,-4.724,1,0.0362,0.0576,0,0.135,0.486,137.976,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,196213,0,0.601,0.703,7,-6.24,1,0.0379,0.175,8.40E-05,0.571,0.673,106.164,4,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,196213,0,0.601,0.703,7,-6.24,1,0.0379,0.175,8.40E-05,0.571,0.673,106.164,4,rock
1,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,217493,0,0.5,0.908,2,-4.303,1,0.0418,0.0166,0,0.128,0.744,138.834,4,rock
0,217493,0,0.5,0.908,2,-4.303,1,0.0418,0.0166,0,0.128,0.744,138.834,4,rock
4,185906,0,0.569,0.963,7,-3.069,1,0.0593,0.000787,0.0256,0.22,0.82,76.995,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,217493,0,0.5,0.908,2,-4.303,1,0.0418,0.0166,0,0.128,0.744,138.834,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
1,217493,0,0.5,0.908,2,-4.303,1,0.0418,0.0166,0,0.128,0.744,138.834,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,250222,0,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,200440,0,0.639,0.896,9,-4.782,1,0.028,0.053,0,0.242,0.966,143.989,4,rock
0,250222,0,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
2,212800,0,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,rock
0,200440,0,0.639,0.896,9,-4.782,1,0.028,0.053,0,0.242,0.966,143.989,4,rock
0,205213,0,0.625,0.653,11,-5.967,1,0.0257,0.124,0,0.346,0.605,110.972,4,rock
0,212800,0,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,rock
0,178426,0,0.736,0.793,2,-5.305,0,0.29,0.0633,0.000815,0.0531,0.912,141.96,4,rock
1,212800,0,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,rock
80,232533,0,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,4,rock
79,228346,0,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4,rock
76,324466,0,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4,rock
67,227266,0,0.287,0.473,5,-3.551,1,0.034,0.0858,4.40E-05,0.383,0.577,186.283,4,rock
77,203186,0,0.519,0.625,10,-5.909,1,0.0482,0.349,0,0.121,0.21,120.103,4,rock
54,250000,0,0.762,0.391,1,-11.735,1,0.0337,0.867,0.000521,0.112,0.355,137.956,3,rock
2,218306,0,0.399,0.801,4,-4.638,0,0.0544,0.32,0,0.308,0.696,199.792,4,rock
79,194240,0,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,rock
1,218306,0,0.399,0.801,4,-4.638,0,0.0544,0.32,0,0.308,0.696,199.792,4,rock
1,204280,0,0.483,0.731,1,-6.696,1,0.0381,0.436,0,0.151,0.484,101.654,4,rock
0,227240,0,0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,4,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,218306,0,0.399,0.801,4,-4.638,0,0.0544,0.32,0,0.308,0.696,199.792,4,rock
82,354320,0,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,4,rock
1,233373,0,0.559,0.863,4,-4.704,1,0.0267,0.00229,8.29E-06,0.201,0.646,126.417,4,rock
0,194080,0,0.714,0.611,0,-5.448,1,0.0367,0.891,0.011,0.0969,0.412,117.872,4,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
1,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
2,394133,0,0.526,0.365,1,-12.605,1,0.028,0.0775,1.37E-05,0.0618,0.254,131.251,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
1,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,227240,0,0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,4,rock
0,378906,0,0.47,0.621,0,-6.763,1,0.0253,0.206,0.000725,0.135,0.396,175.906,4,rock
2,175853,0,0.54,0.926,1,-6.205,1,0.162,0.0191,0,0.651,0.686,144.8,4,rock
1,207066,0,0.57,0.939,5,-7.177,0,0.0701,0.155,0,0.633,0.538,117.322,4,rock
0,208920,0,0.658,0.773,11,-5.119,1,0.0244,0.000901,0,0.194,0.66,100.006,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,217493,0,0.5,0.908,2,-4.303,1,0.0418,0.0166,0,0.128,0.744,138.834,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
0,243057,0,0.503,0.582,0,-4.324,1,0.0253,0.472,0,0.103,0.326,77.321,4,rock
1,215527,0,0.521,0.954,5,-3.556,1,0.0909,0.0295,5.02E-05,0.25,0.45,90.545,4,rock
1,408173,0,0.398,0.93,11,-6.76,1,0.0599,0.000854,0.121,0.0874,0.73,190.84,4,rock
2,159226,0,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,4,rock
1,242533,0,0.497,0.983,5,-5.19,0,0.109,8.30E-05,0.0145,0.119,0.0693,121.397,4,rock
0,170720,0,0.605,0.7,4,-6.47,1,0.0277,0.00998,0,0.116,0.588,84.962,4,rock
1,175853,0,0.54,0.926,1,-6.205,1,0.162,0.0191,0,0.651,0.686,144.8,4,rock
0,216866,0,0.533,0.771,4,-6.512,1,0.028,0.0883,0,0.0428,0.853,103.262,4,rock
1,200933,0,0.627,0.909,0,-4.731,1,0.0658,0.000957,7.03E-05,0.336,0.697,124.313,4,rock
2,193320,0,0.401,0.901,1,-5.011,0,0.041,0.0704,0,0.538,0.839,134.799,4,rock
1,206120,0,0.261,0.947,11,-3.031,1,0.0487,0.000193,0.00326,0.31,0.552,185.942,3,rock
2,172466,1,0.766,0.882,5,-4.477,1,0.0713,0.0675,2.59E-06,0.281,0.547,107.933,4,rock
68,236390,0,0.571,0.415,2,-6.572,0,0.0305,0.615,0,0.187,0.342,78.025,4,rock
83,153000,0,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,rock
78,177493,0,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4,rock
53,287573,0,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,rock
76,214147,0,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4,rock
79,147350,0,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62E-05,0.344,0.902,80.974,4,rock
83,160133,0,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28E-05,0.133,0.774,116.109,4,rock
68,237375,0,0.411,0.675,5,-6.251,0,0.0591,0.063,0,0.092,0.545,130.134,4,rock
0,210520,0,0.611,0.509,9,-9.382,1,0.127,0.69,2.64E-06,0.0855,0.425,90.168,4,rock
0,210520,0,0.611,0.509,9,-9.382,1,0.127,0.69,2.64E-06,0.0855,0.425,90.168,4,rock
1,251120,0,0.694,0.761,4,-6.066,1,0.0263,0.176,3.63E-05,0.123,0.866,129.953,4,rock
0,251120,0,0.694,0.761,4,-6.066,1,0.0263,0.176,3.63E-05,0.123,0.866,129.953,4,rock
4,208920,0,0.658,0.773,11,-5.119,1,0.0244,0.000901,0,0.194,0.66,100.006,4,rock
0,161880,0,0.77,0.657,0,-7.658,1,0.0386,0.4,5.89E-05,0.29,0.846,92.008,4,rock
1,258825,0,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82E-05,0.07,0.451,151.779,4,rock
0,258825,0,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82E-05,0.07,0.451,151.779,4,rock
2,258825,0,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82E-05,0.07,0.451,151.779,4,rock
0,209613,0,0.787,0.785,6,-6.768,0,0.0737,0.144,0,0.0596,0.734,97.021,4,rock
0,213186,0,0.671,0.575,7,-8.998,1,0.0575,0.0046,0.000217,0.123,0.647,160.976,4,rock
0,166506,0,0.665,0.689,11,-7.344,0,0.0511,0.111,0,0.0657,0.782,177.879,4,rock
0,208920,0,0.658,0.773,11,-5.119,1,0.0244,0.000901,0,0.194,0.66,100.006,4,rock
0,159226,0,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,4,rock
1,159546,0,0.757,0.688,9,-4.546,1,0.112,0.226,0,0.237,0.704,155.994,4,rock
1,200053,0,0.654,0.794,4,-6.288,0,0.0284,0.00769,0.00134,0.165,0.678,114.62,4,rock
1,195093,0,0.595,0.655,0,-4.277,1,0.026,0.155,0,0.265,0.364,153.866,4,rock
1,124653,0,0.516,0.818,11,-6.076,1,0.0393,0.00701,0,0.337,0.769,121.907,4,rock
0,244306,0,0.173,0.609,3,-7.724,1,0.0482,0.359,0,0.1,0.0988,197.819,3,rock
0,170720,0,0.605,0.7,4,-6.47,1,0.0277,0.00998,0,0.116,0.588,84.962,4,rock
1,244680,0,0.629,0.486,8,-8.198,1,0.0305,0.497,0,0.117,0.382,122.011,4,rock
0,208920,0,0.658,0.773,11,-5.119,1,0.0244,0.000901,0,0.194,0.66,100.006,4,rock
2,188040,0,0.689,0.853,1,-3.455,0,0.0286,0.0186,0,0.142,0.937,153.933,4,rock
0,238426,0,0.502,0.716,7,-4.439,1,0.0587,0.291,0,0.246,0.629,169.952,4,rock
0,181840,0,0.729,0.764,9,-6.138,0,0.0452,0.201,0.000598,0.0807,0.964,94.017,4,rock
0,190826,0,0.679,0.926,11,-3.834,1,0.0612,0.118,0,0.302,0.934,179.941,4,rock
0,185400,0,0.484,0.944,4,-3.652,1,0.0413,0.0901,0,0.471,0.839,170.064,4,rock
0,208920,0,0.658,0.773,11,-5.119,1,0.0244,0.000901,0,0.194,0.66,100.006,4,rock
0,187355,0,0.437,0.878,0,-4.687,1,0.0452,0.0112,0,0.126,0.623,128.043,4,rock
0,185466,0,0.525,0.94,4,-3.546,1,0.065,0.0283,0,0.236,0.636,140.093,4,rock
0,188893,0,0.55,0.765,1,-5.878,1,0.0417,0.534,0,0.0791,0.592,157.49,3,rock
0,124653,0,0.516,0.818,11,-6.076,1,0.0393,0.00701,0,0.337,0.769,121.907,4,rock
0,199592,0,0.646,0.607,7,-7.671,0,0.0335,0.0127,2.32E-05,0.32,0.536,123.033,4,rock
0,84973,0,0.387,0.786,11,-4.127,1,0.0436,0.0195,0,0.123,0.462,149.806,3,rock
0,188893,0,0.55,0.765,1,-5.878,1,0.0417,0.534,0,0.0791,0.592,157.49,3,rock
0,84973,0,0.387,0.786,11,-4.127,1,0.0436,0.0195,0,0.123,0.462,149.806,3,rock
0,124653,0,0.516,0.818,11,-6.076,1,0.0393,0.00701,0,0.337,0.769,121.907,4,rock
0,232466,0,0.578,0.471,8,-8.182,1,0.0615,0.498,1.49E-06,0.1,0.54,147.611,4,rock
0,228133,0,0.691,0.854,9,-4.77,1,0.0735,0.239,0,0.0969,0.779,94.96,4,rock
0,84973,0,0.387,0.786,11,-4.127,1,0.0436,0.0195,0,0.123,0.462,149.806,3,rock
0,291253,0,0.395,0.472,3,-6.5,0,0.0392,0.312,0,0.0687,0.188,123.223,4,rock
0,84973,0,0.387,0.786,11,-4.127,1,0.0436,0.0195,0,0.123,0.462,149.806,3,rock
